biol_site_id,SAMPLE_ID,SAMPLE_DATE,SAMPLE_TYPE_DESCRIPTION,SAMPLE_METHOD_DESCRIPTION,SAMPLE_REASON,ANALYSIS_ID,DATE_OF_ANALYSIS,ANALYSIS_TYPE_DESCRIPTION,ANALYSIS_METHOD_DESCRIPTION,BMWP_N_TAXA,BMWP_TOTAL,BMWP_ASPT,CCI_N_TAXA,CCI_CS_TOTAL,CCI_ASPT,CSmax_CoS,BMWP_CoS,CCI_CoS,CCI,DEHLI_N_TAXA,DIS_TOTAL,DEHLI,EPSI_ML_S_GRP,EPSI_ML_ALL_GRP,EPSI_MIXED_LEVEL_SCORE,EPSI_S_GRP,EPSI_ALL_GRP,EPSI_FAMILY_SCORE,LIFE_N_TAXA,LIFE_SCORES_TOTAL,LIFE_FAMILY_INDEX,LIFE_SPECIES_N_TAXA,LIFE_SPECIES_SCORES_TOTAL,LIFE_SPECIES_INDEX,PSI_ML_AB,PSI_ML_ABCD,PSI_MIXED_LEVEL_SCORE,PSI_AB,PSI_ABCD,PSI_FAMILY_SCORE,WHPT_N_TAXA,WHPT_TOTAL,WHPT_ASPT,WHPT_NW_N_TAXA,WHPT_NW_TOTAL,WHPT_NW_ASPT
53819,630586,04/10/2011,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,619546,11/10/2011,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,ACTUAL ABUNDANCE: Actual abundance of taxa in the sample,31,201,6.48,30,53,1.77,5,10,10,17.67,25,151,6.04,34.27,36.23,94.59,19.76,21.96,89.98,31,244,7.87,37,319,8.62,57,73,78.08,49,65,75.38,32,218.4,6.83,32,215.3,6.73
53819,637494,23/05/2012,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,637840,01/02/2013,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,ACTUAL ABUNDANCE: Actual abundance of taxa in the sample,25,153,6.12,19,30,1.58,3,7,7,11.05,21,119,5.67,17.26,18.73,92.15,16.98,18.7,90.8,24,183,7.63,23,192,8.35,32,47,68.09,39,56,69.64,28,176.9,6.32,28,177.4,6.34
53819,643953,17/10/2012,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,637926,03/02/2013,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,ACTUAL ABUNDANCE: Actual abundance of taxa in the sample,29,183,6.31,26,49,1.88,5,7,7,13.19,23,138,6,27.26,28.73,94.88,18.27,20.23,90.31,28,218,7.79,35,297,8.49,54,68,79.41,46,62,74.19,30,202.6,6.75,30,194.2,6.47
53819,660637,15/05/2013,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,672595,15/05/2013,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,ACTUAL ABUNDANCE: Actual abundance of taxa in the sample,24,152,6.33,23,46,2,5,7,7,14,24,142,5.92,33.92,35.15,96.5,21.99,22.96,95.78,24,191,7.96,33,290,8.79,75,92,81.52,44,58,75.86,28,195.5,6.98,28,186.6,6.66
53819,678831,07/11/2013,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,672593,07/11/2013,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,ACTUAL ABUNDANCE: Actual abundance of taxa in the sample,26,166,6.38,27,54,2,7,7,7,14,23,138,6,32.9,34.25,96.06,16.54,18,91.89,26,209,8.04,36,301,8.36,72,87,82.76,48,60,80,29,192,6.62,29,190,6.55
53819,693214,20/05/2014,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,678110,16/06/2014,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,ACTUAL ABUNDANCE: Actual abundance of taxa in the sample,24,162,6.75,24,49,2.04,5,7,7,14.29,21,128,6.1,24.52,25.38,96.61,17.49,18.48,94.64,23,187,8.13,29,247,8.52,49,60,81.67,42,52,80.77,27,186.1,6.89,27,181.2,6.71
53819,704309,22/10/2014,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,686168,30/10/2014,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,ACTUAL ABUNDANCE: Actual abundance of taxa in the sample,29,174,6,22,43,1.95,5,7,7,13.68,26,146,5.62,21.26,22.72,93.57,14.29,15.77,90.62,28,214,7.64,33,269,8.15,45,60,75,42,57,73.68,33,209,6.33,33,204,6.18
53819,719936,18/05/2015,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,709688,01/06/2015,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,ACTUAL ABUNDANCE: Actual abundance of taxa in the sample,25,174,6.96,22,33,1.5,3,7,7,10.5,24,145,6.04,21.77,23.12,94.16,17.98,19.44,92.49,25,198,7.92,29,246,8.48,53,61,86.89,41,50,82,28,198.8,7.1,28,194,6.93
53819,728766,21/10/2015,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,722550,28/01/2016,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,ACTUAL ABUNDANCE: Actual abundance of taxa in the sample,30,191,6.37,28,49,1.75,5,7,7,12.25,26,157,6.04,25.64,27.84,92.1,15.01,16.97,88.45,30,231,7.7,36,304,8.44,57,71,80.28,43,60,71.67,32,208.1,6.5,32,210.3,6.57
53819,737046,14/04/2016,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,727217,19/04/2016,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,ACTUAL ABUNDANCE: Actual abundance of taxa in the sample,25,162,6.48,20,38,1.9,5,7,7,13.3,24,138,5.75,23.76,24.62,96.51,17.5,18.74,93.38,25,199,7.96,31,262,8.45,56,67,83.58,40,53,75.47,28,189.4,6.76,28,184.1,6.58
53819,747836,18/10/2016,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,739113,14/02/2017,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,ACTUAL ABUNDANCE: Actual abundance of taxa in the sample,30,197,6.57,31,60,1.94,7,7,7,13.55,29,171,5.9,28.9,31.35,92.19,16.27,17.99,90.44,30,233,7.77,41,337,8.22,65,84,77.38,46,63,73.02,33,226.6,6.87,33,221.7,6.72
53819,753992,04/04/2017,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,741329,11/04/2017,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,ACTUAL ABUNDANCE: Actual abundance of taxa in the sample,27,173,6.41,22,41,1.86,5,7,7,13.05,26,149,5.73,24.76,26.1,94.87,19,20.96,90.65,27,215,7.96,34,285,8.38,55,66,83.33,45,57,78.95,29,195.4,6.74,29,190.7,6.58
53819,760915,21/09/2017,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,748083,25/09/2017,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,ACTUAL ABUNDANCE: Actual abundance of taxa in the sample,25,162,6.48,22,37,1.68,3,7,7,11.77,20,121,6.05,22.88,24.72,92.56,15.27,17.48,87.36,24,190,7.92,27,228,8.44,56,71,78.87,43,59,72.88,27,175.5,6.5,27,174.3,6.46
53819,772434,25/05/2018,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,760117,08/06/2018,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,ACTUAL ABUNDANCE: Actual abundance of taxa in the sample,29,184,6.34,29,54,1.86,5,7,7,13.03,27,151,5.59,28.02,30.35,92.32,19.24,21.45,89.7,28,218,7.79,35,292,8.34,54,68,79.41,44,59,74.58,33,218.7,6.63,33,212.3,6.43
53819,787549,15/11/2018,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,775019,19/11/2018,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,ACTUAL ABUNDANCE: Actual abundance of taxa in the sample,24,153,6.38,24,45,1.88,5,7,7,13.13,22,128,5.82,20.14,21.73,92.68,10.04,11.52,87.15,24,186,7.75,31,257,8.29,46,58,79.31,35,47,74.47,26,167.2,6.43,26,168.2,6.47
53819,795362,13/05/2019,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,788203,15/05/2019,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,ACTUAL ABUNDANCE: Actual abundance of taxa in the sample,26,173,6.65,25,48,1.92,5,7,7,13.44,24,138,5.75,25.01,26.48,94.45,15.99,17.46,91.58,25,198,7.92,31,265,8.55,49,60,81.67,40,53,75.47,29,198.1,6.83,29,195.3,6.73
53819,803657,10/10/2019,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,794579,14/10/2019,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,ACTUAL ABUNDANCE: Actual abundance of taxa in the sample,21,139,6.62,17,41,2.41,5,5,5,12.06,18,97,5.39,17.5,18.73,93.43,11.49,12.94,88.79,19,151,7.95,25,209,8.36,38,46,82.61,31,41,75.61,22,140.4,6.38,22,142,6.45
53819,810577,30/06/2020,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,817280,22/01/2021,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,ACTUAL ABUNDANCE: Actual abundance of taxa in the sample,26,177,6.81,22,37,1.68,5,7,7,11.77,25,146,5.84,24.64,25.98,94.84,18.51,19.49,94.97,26,212,8.15,29,246,8.48,56,65,86.15,47,55,85.45,29,206.5,7.12,29,201.3,6.94
53819,814091,08/09/2020,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,817028,12/01/2021,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,ACTUAL ABUNDANCE: Actual abundance of taxa in the sample,25,166,6.64,19,32,1.68,5,7,7,11.79,23,137,5.96,17.88,19.6,91.22,12.5,14.45,86.51,25,197,7.88,28,232,8.29,40,48,83.33,35,45,77.78,28,182.6,6.52,28,183,6.54
48210,605908,23/03/2010,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,598585,26/03/2010,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),27,164,6.07,13,18,1.38,5,7,7,9.69,25,140,5.6,17.01,18.72,90.87,16.27,19.19,84.78,28,217,7.75,23,189,8.22,35,44,79.55,39,54,72.22,30,193.2,6.44,30,189.2,6.31
48210,613882,29/09/2010,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,609883,04/02/2011,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),30,181,6.03,26,43,1.65,5,7,7,11.58,27,157,5.81,25.77,29.81,86.45,16.76,21.14,79.28,32,243,7.59,34,276,8.12,52,71,73.24,43,63,68.25,35,217.2,6.21,35,212.7,6.08
48210,621911,07/04/2011,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,624836,07/04/2011,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),29,175,6.03,40,75,1.88,5,7,7,13.13,25,140,5.6,29.41,32.71,89.91,16.5,19.41,85.01,30,226,7.53,46,367,7.98,63,98,64.29,42,62,67.74,32,199.4,6.23,32,196.6,6.14
48210,630720,06/10/2011,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,626258,06/10/2011,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),30,189,6.3,34,56,1.65,5,7,7,11.53,27,158,5.85,31.02,34.45,90.04,17.28,20.2,85.54,31,236,7.61,41,328,8,57,82,69.51,44,63,69.84,33,215,6.52,33,213,6.45
48210,635104,14/03/2012,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,641996,28/03/2013,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),25,144,5.76,24,41,1.71,5,5,5,8.54,21,117,5.57,18.39,22.54,81.59,15.27,18.18,83.99,25,189,7.56,33,259,7.85,40,70,57.14,36,56,64.29,28,168.4,6.01,28,165.7,5.92
48210,644473,14/09/2012,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,638546,14/09/2012,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),21,126,6,22,38,1.73,5,5,5,8.64,16,102,6.38,26.78,29.71,90.14,16.53,19.19,86.14,20,167,8.35,27,228,8.44,62,78,79.49,39,53,73.58,23,148.8,6.47,23,144,6.26
48210,659152,08/05/2013,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,646938,12/06/2013,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),20,131,6.55,18,31,1.72,3,5,5,8.61,18,116,6.44,18.52,20.85,88.82,14.26,16.2,88.02,19,158,8.32,21,180,8.57,38,50,76,34,44,77.27,23,156.5,6.8,23,154.7,6.73
48210,677527,16/10/2013,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,671377,11/02/2014,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),25,167,6.68,22,38,1.73,5,7,7,12.09,27,158,5.85,25.14,26.49,94.9,18.27,20.23,90.31,25,201,8.04,30,250,8.33,57,68,83.82,42,51,82.35,29,203.1,7,29,195.9,6.76
48210,691195,08/04/2014,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,696582,08/04/2014,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),22,133,6.05,22,44,2,5,5,5,10,22,121,5.5,20.77,22.24,93.39,10.76,12.46,86.36,23,177,7.7,30,243,8.1,41,52,78.85,30,38,78.95,25,158.9,6.36,25,157.1,6.28
48210,694198,10/06/2014,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,690455,22/12/2014,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),19,120,6.32,16,31,1.94,5,5,5,9.69,19,118,6.21,14.64,16.85,86.88,9.27,11.68,79.37,19,151,7.95,20,164,8.2,34,45,75.56,29,39,74.36,22,137.4,6.25,22,138.3,6.29
48210,707015,28/11/2014,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,689601,09/12/2014,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),27,154,5.7,32,55,1.72,5,7,7,12.03,28,148,5.29,24.77,30.29,81.78,14.03,18.18,77.17,28,210,7.5,37,283,7.65,55,89,61.8,37,62,59.68,31,180,5.81,31,177.5,5.73
48210,717413,16/04/2015,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,720087,16/04/2015,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),25,159,6.36,33,70,2.12,5,7,7,14.85,26,148,5.69,26.77,30.94,86.52,16.26,20.14,80.73,26,205,7.88,41,335,8.17,61,81,75.31,42,57,73.68,31,202.2,6.52,31,195.1,6.29
48210,721419,18/06/2015,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,711991,29/07/2015,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),20,126,6.3,20,48,2.4,5,5,5,12,18,113,6.28,26.28,27.88,94.26,14.77,16.22,91.06,19,157,8.26,26,224,8.62,55,63,87.3,36,45,80,23,147.4,6.41,23,145.1,6.31
48210,728885,22/10/2015,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,718021,25/11/2015,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),25,144,5.76,25,57,2.28,12,5,12,27.36,24,128,5.33,25.9,28.48,90.94,15.03,18.2,82.58,25,192,7.68,34,274,8.06,55,76,72.37,36,54,66.67,28,179.7,6.42,28,173.2,6.19
48210,738205,28/04/2016,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,727764,04/05/2016,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),26,167,6.42,30,59,1.97,5,7,7,13.77,29,162,5.59,25.91,28.98,89.41,15.01,18.4,81.58,26,202,7.77,35,286,8.17,55,76,72.37,38,53,71.7,32,215.4,6.73,32,211.8,6.62
48210,745523,15/09/2016,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,735380,17/11/2016,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),29,180,6.21,33,69,2.09,5,7,7,14.64,27,153,5.67,34.78,38.57,90.17,18,21.38,84.19,29,227,7.83,44,359,8.16,72,96,75,43,59,72.88,32,217.6,6.8,32,208.7,6.52
48210,756323,16/05/2017,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,749369,23/10/2017,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),27,178,6.59,25,51,2.04,5,7,7,14.28,23,135,5.87,28.03,30.23,92.72,17.5,19.44,90.02,26,205,7.88,34,287,8.44,54,72,75,41,54,75.93,30,202.8,6.76,30,200.2,6.67
48210,758117,05/07/2017,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,753988,31/01/2018,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),20,124,6.2,20,39,1.95,5,5,5,9.75,20,118,5.9,24.52,25.99,94.34,13.77,15.22,90.47,20,160,8,27,229,8.48,59,70,84.29,35,43,81.4,23,151.7,6.6,23,147.4,6.41
48210,763371,02/11/2017,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,752250,19/12/2017,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),28,165,5.89,34,61,1.79,5,7,7,12.56,30,160,5.33,35.65,40.17,88.75,18.3,23.88,76.63,30,228,7.6,46,368,8,64,109,58.72,43,70,61.43,34,217.4,6.39,34,209.3,6.16
48210,769895,01/05/2018,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,760002,06/06/2018,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),22,137,6.23,14,26,1.86,5,5,5,9.29,23,133,5.78,14.13,16.58,85.22,10.76,13.67,78.71,22,170,7.73,25,199,7.96,38,57,66.67,26,42,61.9,26,163.6,6.29,26,166.1,6.39
48210,774619,05/07/2018,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,768377,05/07/2018,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),24,151,6.29,25,56,2.24,5,7,7,15.68,23,142,6.17,31.9,34.83,91.59,17.78,20.45,86.94,25,200,8,34,287,8.44,67,86,77.91,42,56,75,28,184.4,6.59,28,179.3,6.4
48210,785655,11/10/2018,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,774926,15/11/2018,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),24,146,6.08,29,73,2.52,5,5,5,12.59,24,133,5.54,30.91,34.46,89.7,15.81,18.73,84.41,24,187,7.79,39,326,8.36,72,104,69.23,40,58,68.97,28,179.1,6.4,28,175.8,6.28
48210,793793,16/04/2019,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,787859,14/05/2019,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),29,170,5.86,33,66,2,5,7,7,14,32,165,5.16,26.52,37.05,71.58,15.75,22.8,69.08,31,226,7.29,44,341,7.75,59,107,55.14,37,73,50.68,37,225.9,6.11,37,221.6,5.99
48210,799391,02/08/2019,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,792173,13/08/2019,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),25,147,5.88,26,69,2.65,12,5,12,31.85,23,116,5.04,29.41,31.62,93.01,15.03,17.94,83.78,24,188,7.83,35,290,8.29,69,85,81.18,36,52,69.23,29,183.7,6.33,29,176.7,6.09
48210,801763,20/09/2019,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,793798,03/10/2019,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),26,167,6.42,25,47,1.88,7,7,7,13.16,25,147,5.88,33.64,36.7,91.66,19.52,22.43,87.03,27,220,8.15,36,302,8.39,68,92,73.91,44,58,75.86,30,203.2,6.77,30,195.8,6.53
54017,609014,13/05/2010,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,601920,23/07/2010,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),21,132,6.29,17,24,1.41,3,5,5,7.06,19,109,5.74,19.28,21.49,89.72,12.52,15.2,82.37,20,160,8,24,200,8.33,36,50,72,33,46,71.74,24,155,6.46,24,151.1,6.3
54017,613966,30/09/2010,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,609887,11/02/2011,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),15,89,5.93,13,18,1.38,3,3,3,4.15,15,92,6.13,16.76,18.48,90.69,10.27,12.7,80.87,15,128,8.53,15,132,8.8,37,44,84.09,29,38,76.32,16,106.5,6.66,16,101.6,6.35
